idx,split,ground_truth,model_response,verdict,flagged,reason,corrected_text
425,train,"And , since this is election year in West","INCORRECT: And→Had | CORRECTED: Had, since this is election year in West",INCORRECT,True,And→Had,"Had, since this is election year in West"
431,train,He said he was waiting for his senior,INCORRECT: He→Her | CORRECTED: Her said he was waiting for his senior,INCORRECT,True,He→Her,Her said he was waiting for his senior
432,train,military aides to come up with the answer,INCORRECT: answer→answers | CORRECTED: military aides to come up with the answers,INCORRECT,True,answer→answers,military aides to come up with the answers
434,train,in personality last night dominated,INCORRECT: dominated → don't matched in | CORRECTED: in personality last night don't matched in,INCORRECT,True,dominated → don't matched in,in personality last night don't matched in
437,train,This surprising statement was a sharp about-,INCORRECT: surprising→surprise | CORRECTED: This surprise statement was a sharp about-,INCORRECT,True,surprising→surprise,This surprise statement was a sharp about-
441,train,face from his warnings during the,INCORRECT: from→for | CORRECTED: face for his warnings during the,INCORRECT,True,from→for,face for his warnings during the
448,train,to angry uproar . One dealt with the human,INCORRECT: human→hunger | CORRECTED: to angry uproar. One dealt with the hunger,INCORRECT,True,human→hunger,to angry uproar. One dealt with the hunger
451,train,"charges . Mr. Powell , white-faced and outwardly","INCORRECT: charges→charger | CORRECTED: charger. Mr. Powell, white-faced and outwardly",INCORRECT,True,charges→charger,"charger. Mr. Powell, white-faced and outwardly"
452,train,Labour's attack on the higher health,INCORRECT: health→wealth | CORRECTED: Labour's attack on the higher wealth,INCORRECT,True,health→wealth,Labour's attack on the higher wealth
455,train,"charges . Mr. Powell , white-faced and","INCORRECT: white→which, missing final charges | CORRECTED: charges. Mr. Powell, which-faced and charges.",INCORRECT,True,"white→which, missing final charges","charges. Mr. Powell, which-faced and charges."
456,train,with the human issue behind the Health,INCORRECT: Health→healthcare | CORRECTED: with the human issue behind the healthcare,INCORRECT,True,Health→healthcare,with the human issue behind the healthcare
457,train,Service ; the other tried to show that the,INCORRECT: the→have | CORRECTED: Service ; have other tried to show that the,INCORRECT,True,the→have,Service ; have other tried to show that the
459,train,Labour M Ps to angry uproar . One dealt,INCORRECT: to→do | CORRECTED: Labour M Ps do angry uproar . One dealt,INCORRECT,True,to→do,Labour M Ps do angry uproar . One dealt
465,train,The result of the vote was not in,INCORRECT: vote→wote | CORRECTED: The result of the wote was not in,INCORRECT,True,vote→wote,The result of the wote was not in
470,train,declared that the policy under censure,INCORRECT: declared→disclosed | CORRECTED: disclosed that the policy under censure,INCORRECT,True,declared→disclosed,disclosed that the policy under censure
471,train,in answer to their whips to defeat a,"INCORRECT: answer→answers, whips→Culips | CORRECTED: in answers to their Culips to defeat a",INCORRECT,True,"answer→answers, whips→Culips",in answers to their Culips to defeat a
472,train,supporters .,INCORRECT: supporters→supported | CORRECTED: supported,INCORRECT,True,supporters→supported,supported
473,train,For the Tories were massed in answer to,INCORRECT: answer→auxiliaries | CORRECTED: For the Tories were massed in auxiliaries to,INCORRECT,True,answer→auxiliaries,For the Tories were massed in auxiliaries to
476,train,"on the Government for "" undermining the","INCORRECT: ""on the→the"" | CORRECTED: ""the Government for undermining the""",INCORRECT,True,"""on the→the""","""the Government for undermining the"""
477,train,Brown declared that the policy under,INCORRECT: declared→are cleared | CORRECTED: Brown are cleared that the policy under,INCORRECT,True,declared→are cleared,Brown are cleared that the policy under
478,train,censure was monstrous . It had offended,"INCORRECT: missing final word ""Censure"" | CORRECTED: Censure was monstrous. It had offended Censure",INCORRECT,True,"missing final word ""Censure""",Censure was monstrous. It had offended Censure
480,train,on those least able to bear them . Mr.,INCORRECT: Mr.→her | CORRECTED: on those least able to bear them . her,INCORRECT,True,Mr.→her,on those least able to bear them . her
485,train,by my party's proposal to prostitute the,INCORRECT: the→they | CORRECTED: by my party's proposal to prostitute they,INCORRECT,True,the→they,by my party's proposal to prostitute they
486,train,"has practised medicine for 43 years , chiefly","INCORRECT: has→was | CORRECTED: was practised medicine for 43 years, chiefly",INCORRECT,True,has→was,"was practised medicine for 43 years, chiefly"
487,train,Conservative . I am horrified and amazed,"INCORRECT: missing ""cuckold"" between ""and"" and ""amazed"" | CORRECTED: Conservative. I am horrified and cuckold amazed",INCORRECT,True,"missing ""cuckold"" between ""and"" and ""amazed""",Conservative. I am horrified and cuckold amazed
488,train,"The Press , many doctors and public were","INCORRECT: Press→Pueblos | CORRECTED: The Pueblos, many doctors and public were",INCORRECT,True,Press→Pueblos,"The Pueblos, many doctors and public were"
490,train,""" My background is a doctor of 68 , who","INCORRECT: 68→b&, who→when | CORRECTED: My background is a doctor of b&, when",INCORRECT,True,"68→b&, who→when","My background is a doctor of b&, when"
497,train,"healing the sick , my considered","INCORRECT: my→way | CORRECTED: healing the sick, way considered",INCORRECT,True,my→way,"healing the sick, way considered"
500,train,"old - . "" Mr. Brown went on : "" We","INCORRECT: ""went→could"" | CORRECTED: ""old. ""Mr. Brown could on: ""We""""",INCORRECT,True,"""went→could""","""old. ""Mr. Brown could on: ""We"""""
502,train,are dealing with a noble edifice which,"INCORRECT: ""are→ase"", ""noble→woble"" | CORRECTED: ""ase dealing with a woble edifice which""",INCORRECT,True,"""are→ase"", ""noble→woble""","""ase dealing with a woble edifice which"""
507,train,"healing the sick , my considered opinion is that","INCORRECT: extra ""the"" inserted between ""healing"" and ""sick"" | CORRECTED: healing sick, my considered opinion is that",INCORRECT,True,"extra ""the"" inserted between ""healing"" and ""sick""","healing sick, my considered opinion is that"
508,train,anybody supporting the increased charges is a,INCORRECT: the→here | CORRECTED: anybody supporting here increased charges is a,INCORRECT,True,the→here,anybody supporting here increased charges is a
509,train,"it , but it has got a quantity surveyor . We","INCORRECT: it→If, has→was | CORRECTED: If but it was got a quantity surveyor We",INCORRECT,True,"it→If, has→was",If but it was got a quantity surveyor We
510,train,"wicked , old - . "" Mr. Brown went on : "" We","INCORRECT: went→much, on→as, We→a live | CORRECTED: ""wicked , old - . "" Mr. Brown much as : "" a live""",INCORRECT,True,"went→much, on→as, We→a live","""wicked , old - . "" Mr. Brown much as : "" a live"""
511,train,are dealing with a noble edifice which,INCORRECT: noble→uable | CORRECTED: are dealing with a uable edifice which,INCORRECT,True,noble→uable,are dealing with a uable edifice which
514,train,"never were . "" Interrupted by angry Tories , Mr. Brown retorted :","INCORRECT: never→neverer | CORRECTED: ""neverer were."" Interrupted by angry Tories, Mr. Brown retorted:",INCORRECT,True,never→neverer,"""neverer were."" Interrupted by angry Tories, Mr. Brown retorted:"
515,train,"people , is good and attainable . "" We remain for it . But the Tories","INCORRECT: is→ir | CORRECTED: ""people , ir good and attainable . "" We remain for it . But the Tories",INCORRECT,True,is→ir,"""people , ir good and attainable . "" We remain for it . But the Tories"
519,train,"sick people , is good and attainable .","INCORRECT: is→it | CORRECTED: sick people, it good and attainable.",INCORRECT,True,is→it,"sick people, it good and attainable."
524,train,of need and with one standard for all,INCORRECT: need→needed | CORRECTED: of needed and with one standard for all,INCORRECT,True,need→needed,of needed and with one standard for all
526,train,"service , free to the patient at the point","INCORRECT: the→have, point→percent | CORRECTED: service , free to have patient at the percent",INCORRECT,True,"the→have, point→percent","service , free to have patient at the percent"
529,train,wretched - but it would not be too comfortable nor too easy to,INCORRECT: easy→heavy | CORRECTED: wretched - but it would not be too comfortable nor too heavy to,INCORRECT,True,easy→heavy,wretched - but it would not be too comfortable nor too heavy to
532,train,reminded the hostile Government benches that was,INCORRECT: was→were | CORRECTED: reminded the hostile Government benches that were,INCORRECT,True,was→were,reminded the hostile Government benches that were
534,train,different - fundamentally different from that of Labour . They,INCORRECT: Labour→Labar | CORRECTED: different - fundamentally different from that of Labar. They,INCORRECT,True,Labour→Labar,different - fundamentally different from that of Labar. They
536,train,nor too easy to get . Answering jeers that,INCORRECT: nor→too | CORRECTED: too too easy to get . Answering jeers that,INCORRECT,True,nor→too,too too easy to get . Answering jeers that
539,train,provide an ambulance service for the absolutely,INCORRECT: the→lue | CORRECTED: provide an ambulance service for lue absolutely,INCORRECT,True,the→lue,provide an ambulance service for lue absolutely
542,train,"on health spending and started charges , Mr.","INCORRECT: started→stomached | CORRECTED: on health spending and stomached charges, Mr.",INCORRECT,True,started→stomached,"on health spending and stomached charges, Mr."
547,train,take ruthless action against the drug making,INCORRECT: making→marketing | CORRECTED: take ruthless action against the drug marketing,INCORRECT,True,making→marketing,take ruthless action against the drug marketing
551,train,needy than Labour had to make it in 1950 . And,INCORRECT: than→when | CORRECTED: needy when Labour had to make it in 1950. And,INCORRECT,True,than→when,needy when Labour had to make it in 1950. And
553,train,of taking it out of the patients Mr. Powell should,INCORRECT: taking→talking | CORRECTED: of talking it out of the patients Mr. Powell should,INCORRECT,True,taking→talking,of talking it out of the patients Mr. Powell should
561,train,Mr. Brown swung his attack directly to,INCORRECT: Mr.→her | CORRECTED: her Brown swung his attack directly to,INCORRECT,True,Mr.→her,her Brown swung his attack directly to
566,train,the unsmiling Mr. Powell . He demanded,"INCORRECT: He→her, demanded→acknowledged | CORRECTED: the unsmiling Mr. Powell her acknowledged",INCORRECT,True,"He→her, demanded→acknowledged",the unsmiling Mr. Powell her acknowledged
570,train,"industry , "" Mr. Brown commented icily . "" Let us have a","INCORRECT: ""industry→industrie"" | CORRECTED: ""industrie,"" Mr. Brown commented icily. ""let us have a""",INCORRECT,True,"""industry→industrie""","""industrie,"" Mr. Brown commented icily. ""let us have a"""
572,train,affluence it seemed it could not be carried on .,INCORRECT: on→or | CORRECTED: affluence it seemed it could not be carried or,INCORRECT,True,on→or,affluence it seemed it could not be carried or
574,train,children and sick people than to take on this vast,"INCORRECT: children→childrens, than→then | CORRECTED: childrens and sick people then to take on this vast",INCORRECT,True,"children→childrens, than→then",childrens and sick people then to take on this vast
580,train,affluence it seemed it could not be,INCORRECT: it→i'd | CORRECTED: affluence i'd seemed it could not be,INCORRECT,True,it→i'd,affluence i'd seemed it could not be
581,train,"of mothers , children and sick people than","INCORRECT: sick→rich | CORRECTED: of mothers, children and rich people than",INCORRECT,True,sick→rich,"of mothers, children and rich people than"
585,train,"to take on this vast industry , "" Mr.","INCORRECT: vast→coast, industry→in a worthy, missing final ""to"" | CORRECTED: to take on this coast in a worthy, Mr. to",INCORRECT,True,"vast→coast, industry→in a worthy, missing final ""to""","to take on this coast in a worthy, Mr. to"
